_id,state_id,state_abbr,year,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
ObjectId("5ea70f350e75000020036802"),51,VA,1997,6734000,23249,488,1819,8384,12558,237773,38475,180406,18892
ObjectId("5ea70f350e75000020036803"),51,VA,1998,6791000,22115,422,1810,7171,12712,226461,38094,170012,18355
ObjectId("5ea70f350e75000020036804"),51,VA,1999,6872912,21626,392,1720,6947,12567,210260,32411,159896,17953
ObjectId("5ea70f350e75000020036805"),51,VA,2000,7078515,19943,401,1616,6295,11631,194405,30434,146158,17813
ObjectId("5ea70f350e75000020036806"),51,VA,2001,7196750,20939,364,1770,6860,11945,207506,31604,157060,18842
ObjectId("5ea70f350e75000020036807"),51,VA,2002,7287829,21256,388,1839,6961,12068,207783,31757,157548,18478
ObjectId("5ea70f350e75000020036808"),51,VA,2003,7365284,20490,416,1807,6713,11554,200449,29105,153367,17977
ObjectId("5ea70f350e75000020036809"),51,VA,2004,7481332,20608,390,1816,6899,11503,200368,28759,154154,17455
ObjectId("5ea70f350e7500002003680a"),51,VA,2005,7564327,21434,458,1763,7495,11718,200404,29829,154584,15991
ObjectId("5ea70f350e7500002003680b"),51,VA,2006,7642884,21683,403,1829,7779,11672,190257,32166,143292,14799
ObjectId("5ea70f350e7500002003680c"),51,VA,2007,7712091,21035,415,1793,7696,11131,191763,32028,145634,14101
ObjectId("5ea70f350e7500002003680d"),51,VA,2008,7769089,20031,370,1794,7470,10397,196726,32188,151191,13347
ObjectId("5ea70f350e7500002003680e"),51,VA,2009,7882590,18195,370,1572,6342,9911,194020,31956,150374,11690
ObjectId("5ea70f350e7500002003680f"),51,VA,2010,8023953,17184,376,1580,5678,9550,187403,30804,145990,10609
ObjectId("5ea70f350e75000020036810"),51,VA,2011,8104384,16014,304,1591,5425,8694,182902,30656,142476,9770
ObjectId("5ea70f350e75000020036811"),51,VA,2012,8186628,15676,322,1505,4718,9131,178434,29651,139654,9129
ObjectId("5ea70f350e75000020036812"),51,VA,2016,8414380,18495,482,2737,4826,10357,157292,20159,127285,9848
ObjectId("5ea70f350e75000020036813"),51,VA,2014,8328098,16522,350,1687,4294,9462,161934,23210,131001,7723
ObjectId("5ea70f350e75000020036814"),51,VA,1995,6618000,23921,503,1799,8718,12901,240084,39388,181333,19363
ObjectId("5ea70f350e75000020036815"),51,VA,2015,8367587,16705,390,1767,4459,9357,157803,21542,128064,8197
ObjectId("5ea70f350e75000020036816"),51,VA,2013,8270345,16355,320,1476,4574,9111,171558,26717,136215,8626
ObjectId("5ea70f350e75000020036817"),51,VA,1979,5197000,15642,447,1407,5799,7989,211014,56265,141923,12826
ObjectId("5ea70f350e75000020036818"),51,VA,1980,5323412,16355,459,1458,6392,8046,229587,64020,153437,12130
ObjectId("5ea70f350e75000020036819"),51,VA,1981,5426000,17456,464,1478,7229,8285,235984,63350,161678,10956
ObjectId("5ea70f350e7500002003681a"),51,VA,1982,5491000,16970,405,1366,6708,8491,216713,53457,153148,10108
ObjectId("5ea70f350e7500002003681b"),51,VA,1983,5550000,16236,387,1370,6132,8347,203632,51055,142714,9863
ObjectId("5ea70f350e7500002003681c"),51,VA,1984,5636000,16660,434,1503,5765,8958,196581,47436,138808,10337
ObjectId("5ea70f350e7500002003681d"),51,VA,1985,5706000,16813,405,1551,5720,9137,198821,44797,142800,11224
ObjectId("5ea70f350e7500002003681e"),51,VA,1986,5787000,17708,411,1533,6118,9646,205658,47021,145935,12702
ObjectId("5ea70f350e7500002003681f"),51,VA,1987,5904000,17414,437,1537,6244,9196,216354,47642,153690,15022
ObjectId("5ea70f350e75000020036820"),51,VA,1988,5996000,17940,468,1622,6748,9102,232496,49069,165343,18084
ObjectId("5ea70f350e75000020036821"),51,VA,1989,6098000,19057,480,1638,6494,10445,237757,46156,172645,18956
ObjectId("5ea70f350e75000020036822"),51,VA,1990,6187358,21694,545,1915,7626,11608,253063,45236,187564,20263
ObjectId("5ea70f350e75000020036823"),51,VA,1991,6286000,23459,583,1879,8651,12346,266160,49224,195652,21284
ObjectId("5ea70f350e75000020036824"),51,VA,1992,6377000,23907,564,2008,8787,12548,250211,45217,185506,19488
ObjectId("5ea70f350e75000020036825"),51,VA,1993,6491000,24160,539,2083,9216,12322,242975,43338,181104,18533
ObjectId("5ea70f350e75000020036826"),51,VA,1994,6552000,23437,571,1868,8704,12294,241763,41855,181619,18289
ObjectId("5ea70f350e75000020036827"),53,WA,1990,4866692,24410,238,3115,6326,14731,278440,61460,195221,21759
ObjectId("5ea70f350e75000020036828"),53,WA,1993,5255000,27040,271,3384,7204,16181,285753,56083,205701,23969
ObjectId("5ea70f350e75000020036829"),53,WA,1994,5343000,27317,294,3230,7464,16329,294734,55793,212198,26743
ObjectId("5ea70f350e7500002003682a"),53,WA,1992,5136000,27454,258,3697,7178,16321,289581,57612,207755,24214
ObjectId("5ea70f350e7500002003682b"),53,WA,2017,7425432,22483,226,,5386,13571,235206,43687,162154,29365
ObjectId("5ea70f350e7500002003682c"),53,WA,2018,7535591,23472,236,,5572,14251,222011,40201,154133,27677
ObjectId("5ea70f350e7500002003682d"),53,WA,1996,5533000,23857,255,2828,6587,14187,303111,58512,215706,28893
ObjectId("5ea70f350e7500002003682e"),53,WA,1997,5610000,24724,244,2885,6734,14864,307742,62064,213823,31855
ObjectId("5ea70f350e7500002003682f"),53,WA,1998,5689000,24380,224,2740,6577,14839,309419,60446,213773,35200
ObjectId("5ea70f350e75000020036830"),53,WA,1999,5756361,21716,171,2711,5808,13026,280793,54652,192334,33807
ObjectId("5ea70f350e75000020036831"),53,WA,2000,5894121,21788,196,2737,5812,13043,279144,53476,190650,35018
ObjectId("5ea70f350e75000020036832"),53,WA,2001,5993390,21258,179,2600,5934,12545,287234,53024,195133,39077
ObjectId("5ea70f350e75000020036833"),53,WA,2002,6067060,20964,184,2734,5797,12249,288967,54948,193526,40493
ObjectId("5ea70f350e75000020036834"),53,WA,2003,6131298,21272,182,2863,5718,12509,291542,58271,192653,40618
ObjectId("5ea70f350e75000020036835"),53,WA,2004,6207046,21330,190,2857,5866,12417,300837,60632,196972,43233
ObjectId("5ea70f350e75000020036836"),53,WA,2005,6291899,21745,205,2811,5788,12941,307661,60343,198031,49287
ObjectId("5ea70f350e75000020036837"),53,WA,2006,6395798,22303,197,2748,6424,12934,288456,58843,183179,46434
ObjectId("5ea70f350e75000020036838"),53,WA,2007,6468424,21768,174,2653,6079,12862,261776,52874,170782,38120
ObjectId("5ea70f350e75000020036839"),53,WA,2008,6549224,21888,193,2653,6419,12623,249283,53136,167013,29134
ObjectId("5ea70f350e7500002003683a"),53,WA,2009,6664195,22412,190,2583,6711,12928,245215,53047,168421,23747
ObjectId("5ea70f350e7500002003683b"),53,WA,2010,6742950,21138,154,2579,5929,12476,249426,55192,168490,25744
ObjectId("5ea70f350e7500002003683c"),53,WA,2011,6823267,20152,163,2320,5627,12042,244209,56561,162828,24820
ObjectId("5ea70f350e7500002003683d"),53,WA,2012,6895318,20553,217,2250,5801,12285,254377,61376,166338,26663
ObjectId("5ea70f350e7500002003683e"),53,WA,2016,7280934,22101,195,3077,5649,13124,254994,49249,173423,32322
ObjectId("5ea70f350e7500002003683f"),53,WA,2014,7063166,20185,178,1999,5641,11586,261257,55381,175317,30559
ObjectId("5ea70f350e75000020036840"),53,WA,1995,5431000,26300,275,3214,7209,15602,314213,59265,224861,30087
ObjectId("5ea70f350e75000020036841"),53,WA,2015,7160290,20505,218,2006,5450,12059,249474,51114,171393,26967
ObjectId("5ea70f350e75000020036842"),53,WA,2013,6973742,20223,167,2072,5829,11623,259139,58487,172227,28425
ObjectId("5ea70f350e75000020036843"),53,WA,1979,3926000,17064,187,1821,4739,10317,239285,70024,152204,17057
ObjectId("5ea70f350e75000020036844"),53,WA,1980,4113331,19098,225,2169,5558,11146,265338,76598,172468,16272
ObjectId("5ea70f350e75000020036845"),53,WA,1981,4212000,18839,213,2115,5475,11036,265135,79696,171994,13445
ObjectId("5ea70f350e75000020036846"),53,WA,1982,4245000,17251,185,1947,5003,10116,249429,71322,166188,11919
ObjectId("5ea70f350e75000020036847"),53,WA,1983,4300000,15986,212,1923,4533,9318,245357,70526,163953,10878
ObjectId("5ea70f350e75000020036848"),53,WA,1984,4349000,17676,202,2176,5247,10051,247687,74021,162905,10761
ObjectId("5ea70f350e75000020036849"),53,WA,1985,4409000,18757,231,2420,5821,10285,269099,79859,176501,12739
ObjectId("5ea70f350e7500002003684a"),53,WA,1986,4463000,19505,223,2382,6031,10869,287535,83078,190420,14037
ObjectId("5ea70f350e7500002003684b"),53,WA,1987,4538000,19945,256,2370,6417,10902,298491,86428,194131,17932
ObjectId("5ea70f350e7500002003684c"),53,WA,1988,4619000,21543,264,2611,6738,11930,307008,85711,201301,19996
ObjectId("5ea70f350e7500002003684d"),53,WA,1989,4761000,22460,209,2938,6672,12641,291472,73563,196122,21787
ObjectId("5ea70f350e7500002003684e"),53,WA,1991,5018000,26224,211,3529,7303,15181,290115,61996,205814,22305
ObjectId("5ea70f350e7500002003684f"),55,WV,1979,1878000,3156,128,291,825,1912,40513,11959,24755,3799
ObjectId("5ea70f350e75000020036850"),55,WV,2017,1817048,6564,98,,673,5000,32560,7557,21917,3086
ObjectId("5ea70f350e75000020036851"),55,WV,2018,1805832,5236,67,,572,3945,26827,5354,18954,2519
ObjectId("5ea70f350e75000020036852"),55,WV,1996,1826000,3836,69,358,737,2672,41510,9979,28300,3231
ObjectId("5ea70f350e75000020036853"),55,WV,1997,1816000,3971,75,355,782,2759,40868,10647,26934,3287
ObjectId("5ea70f350e75000020036854"),55,WV,1998,1811000,4503,78,339,676,3410,41627,11110,27127,3390
ObjectId("5ea70f350e75000020036855"),55,WV,1999,1806928,6336,79,337,661,5259,42825,10303,28760,3762
ObjectId("5ea70f350e75000020036856"),55,WV,2000,1808344,5723,46,331,749,4597,41344,9890,28139,3315
ObjectId("5ea70f350e75000020036857"),55,WV,2001,1800975,5035,40,320,707,3968,41085,9601,28268,3216
ObjectId("5ea70f350e75000020036858"),55,WV,2002,1804884,4221,57,328,657,3179,41099,9677,27524,3898
ObjectId("5ea70f350e75000020036859"),55,WV,2003,1811440,4627,73,311,701,3542,42370,10498,28409,3463
ObjectId("5ea70f350e7500002003685a"),55,WV,2004,1812548,5110,68,346,774,3922,46326,10994,31566,3766
ObjectId("5ea70f350e7500002003685b"),55,WV,2005,1814083,4968,82,335,816,3735,47757,11334,32603,3820
ObjectId("5ea70f350e7500002003685c"),55,WV,2006,1818470,5113,80,404,853,3776,47941,11579,32305,4057
ObjectId("5ea70f350e7500002003685d"),55,WV,2007,1812035,5016,65,388,847,3716,45620,10822,31321,3477
ObjectId("5ea70f350e7500002003685e"),55,WV,2008,1814468,5006,67,389,896,3654,45971,10840,31967,3164
ObjectId("5ea70f350e7500002003685f"),55,WV,2009,1819777,5554,84,470,914,4086,46215,12005,31453,2757
ObjectId("5ea70f350e75000020036860"),55,WV,2010,1854368,5586,58,362,776,4390,41301,10778,28104,2419
ObjectId("5ea70f350e75000020036861"),55,WV,2011,1854908,5497,87,372,802,4236,39009,10245,26656,2108
ObjectId("5ea70f350e75000020036862"),55,WV,2012,1856680,5943,70,415,835,4623,44500,11466,30800,2234
ObjectId("5ea70f350e75000020036863"),55,WV,2013,1853595,5657,62,367,653,4242,39929,9908,28055,1966
ObjectId("5ea70f350e75000020036864"),55,WV,1995,1828000,3842,89,388,781,2584,41093,10329,27724,3040
ObjectId("5ea70f350e75000020036865"),55,WV,2016,1828637,6633,85,657,720,5144,37282,9127,25657,2498
ObjectId("5ea70f350e75000020036866"),55,WV,2014,1848751,5850,84,417,655,4517,38282,9368,26954,1960
ObjectId("5ea70f350e75000020036867"),55,WV,2015,1841053,6397,85,493,783,4819,38694,9467,26984,2243
ObjectId("5ea70f350e75000020036868"),55,WV,1980,1930787,3547,138,306,936,2167,45719,14258,27606,3855
ObjectId("5ea70f350e75000020036869"),55,WV,1981,1951000,3410,118,289,979,2024,47681,15122,28884,3675
ObjectId("5ea70f350e7500002003686a"),55,WV,1982,1948000,3405,102,302,970,2031,45514,13985,27962,3567
ObjectId("5ea70f350e7500002003686b"),55,WV,1983,1965000,3375,96,263,869,2147,44158,13455,27134,3569
ObjectId("5ea70f350e7500002003686c"),55,WV,1984,1952000,3283,86,305,744,2148,42313,12649,26296,3368
ObjectId("5ea70f350e7500002003686d"),55,WV,1985,1936000,3214,73,359,728,2054,40401,11972,25191,3238
ObjectId("5ea70f350e7500002003686e"),55,WV,1986,1919000,3156,114,362,787,1893,41301,11999,26055,3247
ObjectId("5ea70f350e7500002003686f"),55,WV,1987,1897000,2605,92,429,591,1493,38953,11450,24436,3067
ObjectId("5ea70f350e75000020036870"),55,WV,1988,1884000,2476,93,353,644,1386,39703,11510,25147,3046
ObjectId("5ea70f350e75000020036871"),55,WV,1989,1857000,2724,121,347,793,1463,41154,11635,26608,2911
ObjectId("5ea70f350e75000020036872"),55,WV,1990,1793477,3036,102,423,680,1831,41855,11785,27310,2760
ObjectId("5ea70f350e75000020036873"),55,WV,1991,1801000,3440,111,415,779,2135,44528,12009,29369,3150
ObjectId("5ea70f350e75000020036874"),55,WV,1992,1812000,3833,115,393,788,2537,43455,11287,29200,2968
ObjectId("5ea70f350e75000020036875"),55,WV,1993,1820000,3793,126,365,782,2520,42300,10904,28456,2940
ObjectId("5ea70f350e75000020036876"),55,WV,1994,1822000,3931,99,370,772,2690,42136,10673,28189,3274
ObjectId("5ea70f350e75000020036877"),54,WI,2011,5709843,14268,138,1190,4600,8340,139912,27167,104472,8273
ObjectId("5ea70f350e75000020036878"),54,WI,2017,5792051,18638,192,,4370,11899,104908,17570,77868,9470
ObjectId("5ea70f350e75000020036879"),54,WI,2018,5813568,17176,176,,3489,11263,90686,14099,67953,8634
ObjectId("5ea70f350e7500002003687a"),54,WI,1996,5160000,13039,204,1086,4982,6767,184143,30356,135941,17846
ObjectId("5ea70f350e7500002003687b"),54,WI,1997,5170000,13988,205,1048,5214,7521,176145,29503,131002,15640
ObjectId("5ea70f350e7500002003687c"),54,WI,1998,5224000,13009,190,1037,4474,7308,172084,29740,128134,14210
ObjectId("5ea70f350e7500002003687d"),54,WI,1999,5250446,12908,179,1055,4449,7225,160154,25633,120702,13819
ObjectId("5ea70f350e7500002003687e"),54,WI,2000,5363675,12700,169,1165,4537,6829,159424,25183,119605,14636
ObjectId("5ea70f350e7500002003687f"),54,WI,2001,5405947,12486,192,1142,4444,6708,166924,26927,125275,14722
ObjectId("5ea70f350e75000020036880"),54,WI,2002,5439692,12238,154,1237,4713,6134,164749,27926,123365,13458
ObjectId("5ea70f350e75000020036881"),54,WI,2003,5474290,12104,183,1202,4397,6322,157684,26546,118775,12363
ObjectId("5ea70f350e75000020036882"),54,WI,2004,5503533,11548,154,1136,4067,6191,146710,23854,111482,11374
ObjectId("5ea70f350e75000020036883"),54,WI,2005,5527644,13367,206,1135,4555,7471,147556,24448,110531,12577
ObjectId("5ea70f350e75000020036884"),54,WI,2006,5556506,15899,165,1233,5564,8937,156748,27038,115682,14028
ObjectId("5ea70f350e75000020036885"),54,WI,2007,5601640,16330,185,1227,5480,9438,159305,27890,117957,13458
ObjectId("5ea70f350e75000020036886"),54,WI,2008,5627967,15507,146,1128,5163,9070,155456,27459,116456,11541
ObjectId("5ea70f350e75000020036887"),54,WI,2009,5654774,14650,146,1118,4904,8482,147692,26813,111947,8932
ObjectId("5ea70f350e75000020036888"),54,WI,2010,5691659,14167,155,1191,4516,8305,142781,26636,107993,8152
ObjectId("5ea70f350e75000020036889"),54,WI,2012,5724554,16254,169,1228,4692,10165,140780,27931,104619,8230
ObjectId("5ea70f350e7500002003688a"),54,WI,1995,5123000,14399,219,1194,5384,7602,184665,31416,134623,18626
ObjectId("5ea70f350e7500002003688b"),54,WI,2016,5772917,17716,232,1979,4707,10772,111911,19498,82455,9958
ObjectId("5ea70f350e7500002003688c"),54,WI,2014,5759432,16763,159,1216,5101,9826,120535,21375,89255,9905
ObjectId("5ea70f350e7500002003688d"),54,WI,2015,5767891,17549,240,1324,5234,10270,114171,19602,83572,10997
ObjectId("5ea70f350e7500002003688e"),54,WI,2013,5742953,16118,163,1308,4834,9285,125694,24358,93946,7390
ObjectId("5ea70f350e7500002003688f"),54,WI,1979,4720000,7839,160,758,2857,4064,199273,44806,141880,12587
ObjectId("5ea70f350e75000020036890"),54,WI,1980,4680917,8546,136,697,3310,4403,216073,50524,154070,11479
ObjectId("5ea70f350e75000020036891"),54,WI,1981,4739000,8904,161,745,3249,4749,216997,50813,155892,10292
ObjectId("5ea70f350e75000020036892"),54,WI,1982,4765000,9077,148,680,3393,4856,202447,46564,147177,8706
ObjectId("5ea70f350e75000020036893"),54,WI,1983,4751000,9070,131,861,3415,4663,193118,41980,141434,9704
ObjectId("5ea70f350e75000020036894"),54,WI,1984,4766000,9367,117,790,3167,5293,189484,39755,138526,11203
ObjectId("5ea70f350e75000020036895"),54,WI,1985,4775000,9880,135,875,3351,5519,181918,37987,133349,10582
ObjectId("5ea70f350e75000020036896"),54,WI,1986,4785000,12339,149,961,3483,7746,183692,37464,134083,12145
ObjectId("5ea70f350e75000020036897"),54,WI,1987,4807000,12014,168,954,3192,7700,188411,40502,136058,11851
ObjectId("5ea70f350e75000020036898"),54,WI,1988,4858000,10414,144,965,3258,6047,182545,35423,134046,13076
ObjectId("5ea70f350e75000020036899"),54,WI,1989,4867000,10834,176,993,3659,6006,191869,35683,140040,16146
ObjectId("5ea70f350e7500002003689a"),54,WI,1990,4891769,12948,225,1013,5514,6196,202052,36755,144924,20373
ObjectId("5ea70f350e7500002003689b"),54,WI,1991,4955000,13723,239,1259,5895,6330,207560,37241,148695,21624
ObjectId("5ea70f350e7500002003689c"),54,WI,1992,5007000,13806,218,1315,5997,6276,202448,34645,146198,21605
ObjectId("5ea70f350e7500002003689d"),54,WI,1993,5038000,13321,222,1269,5714,6116,190923,33400,139148,18375
ObjectId("5ea70f350e7500002003689e"),54,WI,1994,5082000,13748,227,1192,5739,6590,186704,32824,135559,18321
ObjectId("5ea70f350e7500002003689f"),56,WY,2017,578934,1358,14,,98,993,10528,1556,8211,761
ObjectId("5ea70f350e750000200368a0"),56,WY,1996,481000,1201,16,140,98,947,19261,3184,15408,669
ObjectId("5ea70f350e750000200368a1"),56,WY,1997,480000,1225,17,137,85,986,18843,2998,15198,647
ObjectId("5ea70f350e750000200368a2"),56,WY,1998,481000,1191,23,133,78,957,17124,2696,13759,669
ObjectId("5ea70f350e750000200368a3"),56,WY,1999,479602,1115,11,137,74,893,15468,2349,12523,596
ObjectId("5ea70f350e750000200368a4"),56,WY,2000,493782,1316,12,160,70,1074,14969,2078,12318,573
ObjectId("5ea70f350e750000200368a5"),56,WY,2001,493754,1272,9,153,84,1026,16120,2481,12943,696
ObjectId("5ea70f350e750000200368a6"),56,WY,2002,498830,1364,15,148,93,1108,16494,2448,13303,743
ObjectId("5ea70f350e750000200368a7"),56,WY,2003,502111,1314,14,136,84,1080,16648,2611,13239,798
ObjectId("5ea70f350e750000200368a8"),56,WY,2004,505887,1163,11,112,67,973,16889,2738,13352,799
ObjectId("5ea70f350e750000200368a9"),56,WY,2005,508798,1172,14,122,78,958,16070,2426,12905,739
ObjectId("5ea70f350e750000200368aa"),56,WY,2006,515004,1307,13,151,72,1071,15381,2322,12255,804
ObjectId("5ea70f350e750000200368ab"),56,WY,2007,522830,1344,21,172,84,1067,15053,2365,11875,813
ObjectId("5ea70f350e750000200368ac"),56,WY,2008,532668,1330,12,185,87,1046,14515,2198,11584,733
ObjectId("5ea70f350e750000200368ad"),56,WY,2009,544270,1196,11,172,78,935,14243,2176,11310,757
ObjectId("5ea70f350e750000200368ae"),56,WY,2010,564554,1117,8,162,77,870,13869,2151,11126,592
ObjectId("5ea70f350e750000200368af"),56,WY,2011,567356,1245,18,146,71,1010,12878,1864,10493,521
ObjectId("5ea70f350e750000200368b0"),56,WY,2012,576626,1161,14,154,61,932,13222,2125,10513,584
ObjectId("5ea70f350e750000200368b1"),56,WY,1995,480000,1220,10,165,86,959,19517,2938,15774,805
ObjectId("5ea70f350e750000200368b2"),56,WY,2016,584910,1431,20,205,59,1146,11460,1771,8889,800
ObjectId("5ea70f350e750000200368b3"),56,WY,2015,586555,1300,16,124,59,1054,11151,1762,8797,592
ObjectId("5ea70f350e750000200368b4"),56,WY,2013,583223,1212,17,144,74,917,12809,1956,10275,578
ObjectId("5ea70f350e750000200368b5"),56,WY,2014,584304,1142,16,127,53,899,11477,1689,9185,603
ObjectId("5ea70f350e750000200368b6"),56,WY,1979,450000,1579,41,124,190,1224,20129,3887,14607,1635
ObjectId("5ea70f350e750000200368b7"),56,WY,1980,468954,1841,29,134,208,1470,21543,4238,15686,1619
ObjectId("5ea70f350e750000200368b8"),56,WY,1981,492000,2116,27,174,206,1709,23133,4728,16972,1433
ObjectId("5ea70f350e750000200368b9"),56,WY,1982,502000,1527,46,136,172,1173,22589,4432,16903,1254
ObjectId("5ea70f350e750000200368ba"),56,WY,1983,514000,1219,30,110,153,926,19412,3626,14932,854
ObjectId("5ea70f350e750000200368bb"),56,WY,1984,511000,1237,17,107,118,995,17582,3279,13518,785
ObjectId("5ea70f350e750000200368bc"),56,WY,1985,509000,1307,22,114,102,1069,19130,3515,14732,883
ObjectId("5ea70f350e750000200368bd"),56,WY,1986,507000,1486,27,111,114,1234,20605,4144,15606,855
ObjectId("5ea70f350e750000200368be"),56,WY,1987,490000,1387,10,154,98,1125,18366,3516,14171,679
ObjectId("5ea70f350e750000200368bf"),56,WY,1988,471000,1479,12,113,71,1283,17206,3103,13432,671
ObjectId("5ea70f350e750000200368c0"),56,WY,1989,475000,1227,21,134,81,991,17246,3001,13593,652
